Loc,Loc Zn,Loc Name,Loc Purp Desc,Loc/QTI,Flow Ind,DC,OPC,TSQ,OAC,IT,Auth Overrun Ind,Nom Cap Exceed Ind,All Qty Avail,Qty Reason,date,cycle
10487,W. THOREAU,SOCAL NEEDLES,M2,RPQ,R,100000.0,,,,N,N,N,N,Total Scheduled Quantity unavailable;Operating Capacity unavailable;Operationally Available Capacity unavailable,01-17-2024,Intraday 1
10487,W. THOREAU,SOCAL NEEDLES,MQ,DPQ,D,850000.0,850000.0,382764.0,467236.0,Y,N,N,Y,,01-17-2024,Intraday 1
56697,W. THOREAU,SOCAL TOPOCK,MQ,DPQ,D,300000.0,300000.0,0.0,300000.0,N,N,N,Y,,01-17-2024,Intraday 1
13208,PANHANDLE,SOUTH POMERTON HILL (FARM TAP),MQ,DPQ,D,500.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Intraday 1
13197,PANHANDLE,SOUTH SHAFFER #4 (FARM TAP),MQ,DPQ,D,500.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Intraday 1
10594,PANHANDLE,SOUTHERN STAR-CANADIAN RIVER,MQ,DPQ,D,150000.0,150000.0,25001.0,124999.0,Y,N,N,Y,,01-17-2024,Intraday 1
10594,PANHANDLE,SOUTHERN STAR-CANADIAN RIVER,M2,RPQ,R,150000.0,175000.0,21754.0,153246.0,Y,N,N,Y,,01-17-2024,Intraday 1
78403,PANHANDLE,SOUTHWEST CHEESE I/C,MQ,DPQ,D,5000.0,5000.0,2500.0,2500.0,N,N,N,Y,,01-17-2024,Intraday 1
13253,PANHANDLE,SPUR RANCH FARM TAP,MQ,DPQ,D,500.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Intraday 1
78509,PANHANDLE,SPURLOCK #1,MQ,DPQ,D,3500.0,5000.0,14.0,4986.0,N,N,N,Y,,01-17-2024,Intraday 1
79040,PHOENIX,SRP MESQUITE,MQ,DPQ,D,125000.0,125000.0,0.0,125000.0,N,N,N,Y,,01-17-2024,Intraday 1
54005,WEST TEXAS,STATE 20 #1,M2,RPQ,R,9500.0,9500.0,0.0,9500.0,N,N,N,Y,,01-17-2024,Intraday 1
78392,PANHANDLE,STOVALL # 4 FTP,MQ,DPQ,D,3000.0,5000.0,0.0,5000.0,N,N,N,Y,,01-17-2024,Intraday 1
500390,PANHANDLE,SUM WTG DELIVERY PT. T,MQ,DPQ,D,7000.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Intraday 1
500648,WEST TEXAS,SUM WTG NEW MEX DEL FTPS,MQ,DPQ,D,6000.0,1000.0,0.0,1000.0,N,N,N,Y,,01-17-2024,Intraday 1
13201,PANHANDLE,SUMMERFIELD (FARM TAP),MQ,DPQ,D,3000.0,3000.0,0.0,3000.0,N,N,N,Y,,01-17-2024,Intraday 1
78481,PHOENIX,SUN VALLEY SOUTH DELIVERY,MQ,DPQ,D,35000.0,35000.0,880.0,34120.0,N,N,N,Y,,01-17-2024,Intraday 1
78492,PHOENIX,SUNDANCE PLANT,MQ,DPQ,D,210000.0,210000.0,5000.0,205000.0,N,N,N,Y,,01-17-2024,Intraday 1
100774,PHOENIX,SWG Agua Fria,MQ,DPQ,D,18000.0,,,,N,N,N,N,Total Scheduled Quantity unavailable;Operating Capacity unavailable;Operationally Available Capacity unavailable,01-17-2024,Intraday 1
79061,PHOENIX,SWG JOMAX,MQ,DPQ,D,25900.0,24900.0,1662.0,23238.0,N,N,N,Y,,01-17-2024,Intraday 1
100787,CENTRAL,Shadow Fuel,MQ,DPQ,D,800.0,5000.0,789.0,4211.0,Y,N,N,Y,,01-17-2024,Intraday 1
500293,CENTRAL,TARGA AID STATE #1,M2,RPQ,R,35000.0,52000.0,0.0,52000.0,N,N,N,Y,,01-17-2024,Intraday 1
100739,WEST TEXAS,TARGA DK BOYD FUEL,MQ,DPQ,D,3800.0,4000.0,2625.0,1375.0,Y,N,N,Y,,01-17-2024,Intraday 1
78308,CENTRAL,TARGA DODD,M2,RPQ,R,20000.0,20000.0,0.0,20000.0,N,N,N,Y,,01-17-2024,Intraday 1
79073,WEST TEXAS,TARGA ENERGY OUTRIGGER,M2,RPQ,R,60000.0,60000.0,0.0,60000.0,N,N,N,Y,,01-17-2024,Intraday 1
79074,WEST TEXAS,TARGA FUEL,MQ,DPQ,D,5000.0,5000.0,0.0,5000.0,N,N,N,Y,,01-17-2024,Intraday 1
78395,CENTRAL,TARGA HARD STICK,M2,RPQ,R,0.0,40000.0,0.0,40000.0,N,N,N,Y,,01-17-2024,Intraday 1
500655,CENTRAL,TARGA LEC CROSSOVER,M2,RPQ,R,35000.0,,,,N,N,N,N,Total Scheduled Quantity unavailable;Operating Capacity unavailable;Operationally Available Capacity unavailable,01-17-2024,Intraday 1
55152,WEST TEXAS,TARGA LIVINGSTON RIDGE CDP,M2,RPQ,R,12000.0,1000.0,0.0,1000.0,N,N,N,Y,,01-17-2024,Intraday 1
500303,CENTRAL,TARGA RIO PECOS,M2,RPQ,R,55000.0,30000.0,0.0,30000.0,N,N,N,Y,,01-17-2024,Intraday 1
79028,WEST TEXAS,TARGA ROJO BANCO,M2,RPQ,R,475000.0,475000.0,345594.0,129406.0,Y,N,N,Y,,01-17-2024,Intraday 1
500657,WEST TEXAS,TARGA SHUGART LATERAL TAP #2 OF 4,M2,RPQ,R,15000.0,15000.0,0.0,15000.0,N,N,N,Y,,01-17-2024,Intraday 1
500232,CENTRAL,TARGA STATE 27,M2,RPQ,R,500.0,1000.0,0.0,1000.0,N,N,N,Y,,01-17-2024,Intraday 1
500228,PANHANDLE,TGC BRILLHART,M2,RPQ,R,5000.0,5000.0,0.0,5000.0,N,N,N,Y,,01-17-2024,Intraday 1
13239,PANHANDLE,THAD M OSBORNE FARM TAP,MQ,DPQ,D,500.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Intraday 1
500529,W. THOREAU,THORNTON FARM TAP,MQ,DPQ,D,1000.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Intraday 1
100726,PANHANDLE,TKO HANSFORD,MQ,DPQ,D,2500.0,2500.0,0.0,2500.0,N,N,N,Y,,01-17-2024,Intraday 1
79026,PANHANDLE,TKO WILLIAMS,MQ,DPQ,D,1600.0,1600.0,16.0,1584.0,N,N,N,Y,,01-17-2024,Intraday 1
100718,WEST TEXAS,TRANS PECOS I/C,MQ,DPQ,D,500000.0,500000.0,43045.0,456955.0,N,N,N,Y,,01-17-2024,Intraday 1
79031,PANHANDLE,TURKEY TRACK,MQ,DPQ,D,500.0,500.0,0.0,500.0,N,N,N,Y,,01-17-2024,Intraday 1
13335,PANHANDLE,TW (CABOT) RANDALL CO COUNTRY CLUB,MQ,DPQ,D,5000.0,5000.0,28.0,4972.0,N,N,N,Y,,01-17-2024,Intraday 1
100771,WEST TEXAS,TW Grey Wolf,M2,RPQ,R,200000.0,,,,N,N,N,N,Total Scheduled Quantity unavailable;Operating Capacity unavailable;Operationally Available Capacity unavailable,01-17-2024,Intraday 1
100772,WEST TEXAS,TW Grey Wolf Fuel,MQ,DPQ,D,11000.0,11000.0,0.0,11000.0,N,N,N,Y,,01-17-2024,Intraday 1
56774,SAN JUAN,TW STANDING ROCK I/C,MQ,DPQ,D,3000.0,3000.0,396.0,2604.0,N,N,N,Y,,01-17-2024,Intraday 1
500523,PANHANDLE,TW/ANG P3 OH SHOP FUEL,MQ,DPQ,D,1000.0,1000.0,0.0,1000.0,N,N,N,Y,,01-17-2024,Intraday 1
8143,PANHANDLE,TW/SEVEN M GAS SHERMAN COUNTY ITE,MQ,DPQ,D,30000.0,30000.0,0.0,30000.0,N,N,N,Y,,01-17-2024,Intraday 1
78003,W. THOREAU,TW/SGTC MOJAVE DEL.,MQ,DPQ,D,252000.0,252000.0,50598.0,201402.0,N,N,N,Y,,01-17-2024,Intraday 1
13300,WEST TEXAS,TW/WALTON FUEL DELIVERY,MQ,DPQ,D,1000.0,3000.0,10.0,2990.0,Y,N,N,Y,,01-17-2024,Intraday 1
500612,PANHANDLE,TW/WTG/HANSFORD CO I/C,MQ,DPQ,D,6000.0,6000.0,0.0,6000.0,N,N,N,Y,,01-17-2024,Intraday 1
500632,SAN JUAN,TWPL/TRANSCOLORADO BLANCO,MQ,DPQ,D,450000.0,100000.0,9197.0,90803.0,Y,N,N,Y,,01-17-2024,Intraday 1
500632,SAN JUAN,TWPL/TRANSCOLORADO BLANCO,M2,RPQ,R,450000.0,450000.0,44536.0,405464.0,Y,N,N,Y,,01-17-2024,Intraday 1
100727,WEST TEXAS,Targa Roadrunner,M2,RPQ,R,160000.0,160000.0,49900.0,110100.0,Y,N,N,Y,,01-17-2024,Intraday 1
100730,WEST TEXAS,Targa Wildcat,M2,RPQ,R,200000.0,200000.0,85505.0,114495.0,Y,N,N,Y,,01-17-2024,Intraday 1
100731,WEST TEXAS,Targa Wildcat Fuel,MQ,DPQ,D,8000.0,8000.0,0.0,8000.0,N,N,N,Y,,01-17-2024,Intraday 1
78464,W. THOREAU,UNS MOHAVE,MQ,DPQ,D,115000.0,115000.0,0.0,115000.0,N,N,N,Y,,01-17-2024,Intraday 1
78501,CENTRAL,VALENCIA,MQ,DPQ,D,25000.0,100000.0,0.0,100000.0,N,N,N,Y,,01-17-2024,Intraday 1
56423,SAN JUAN,VALVERDE PLANT,M2,RPQ,R,245000.0,0.0,0.0,0.0,N,N,N,Y,,01-17-2024,Intraday 1
13326,PANHANDLE,W A GREEN,MQ,DPQ,D,3000.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Intraday 1
10518,PANHANDLE,WEST TEXAS GAS PARMER,MQ,DPQ,D,12000.0,12000.0,0.0,12000.0,N,N,N,Y,,01-17-2024,Intraday 1
13475,WEST TEXAS,WEST TEXAS WATER SYSTEMS SALES,MQ,DPQ,D,2500.0,2500.0,2467.0,33.0,Y,N,N,Y,,01-17-2024,Intraday 1
9260,PANHANDLE,WEST TX GAS/TW  (ENERGAS) RANDALL CANYON,MQ,DPQ,D,3000.0,3000.0,1.0,2999.0,N,N,N,Y,,01-17-2024,Intraday 1
16540,WEST TEXAS,WEST TX GAS/TW  WINKLER WEST TEXAS,MQ,DPQ,D,5000.0,11000.0,2269.0,8731.0,Y,N,N,Y,,01-17-2024,Intraday 1
9259,PANHANDLE,WEST TX GAS/TW (ENERGAS) GRAY PAMPA,MQ,DPQ,D,3000.0,3000.0,8.0,2992.0,N,N,N,Y,,01-17-2024,Intraday 1
500535,SAN JUAN2,WFS IGNACIO PLANT I/C,M2,RPQ,R,300000.0,300000.0,30055.0,269945.0,Y,N,N,Y,,01-17-2024,Intraday 1
500516,SAN JUAN,WFS/KUTZ PLANT I/C,M2,RPQ,R,200000.0,100000.0,0.0,100000.0,N,N,N,Y,,01-17-2024,Intraday 1
13275,PANHANDLE,WILLIAM FROST,MQ,DPQ,D,2000.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Intraday 1
13317,PANHANDLE,WILLIAM THOMPSON,MQ,DPQ,D,3000.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Intraday 1
56419,SAN JUAN,WILLIAMS FIELD MILAGRO PLANT,M2,RPQ,R,450000.0,500000.0,198140.0,301860.0,Y,N,N,Y,,01-17-2024,Intraday 1
78387,W. THOREAU,WRIGHT FTP,MQ,DPQ,D,30.0,3000.0,0.0,3000.0,N,N,N,Y,,01-17-2024,Intraday 1
79062,PANHANDLE,WTG ADCOCK,MQ,DPQ,D,200.0,1000.0,0.0,1000.0,N,N,N,Y,,01-17-2024,Intraday 1
10792,PANHANDLE,WTG L K FARMS,MQ,DPQ,D,500.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Intraday 1
10760,PANHANDLE,WTG LEROY JOHNSON,MQ,DPQ,D,500.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Intraday 1
10794,PANHANDLE,WTG LEWIS DAVIS,MQ,DPQ,D,500.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Intraday 1
10782,PANHANDLE,WTG R. F. GORDON,MQ,DPQ,D,,2000.0,0.0,2000.0,N,N,N,N,Design Capacity unavailable,01-17-2024,Intraday 1
78393,W. THOREAU,WYATT TAP,MQ,DPQ,D,10.0,5000.0,0.0,5000.0,N,N,N,Y,,01-17-2024,Intraday 1
100735,WEST TEXAS,3 BEAR FUEL,MQ,DPQ,D,3000.0,3000.0,0.0,3000.0,N,N,N,Y,,01-17-2024,Intraday 3
100734,WEST TEXAS,3 BEAR LEA,M2,RPQ,R,55000.0,60000.0,19999.0,40001.0,Y,N,Y,Y,,01-17-2024,Intraday 3
60826,PANHANDLE,A J RAMMING,MQ,DPQ,D,500.0,1000.0,0.0,1000.0,N,N,N,Y,,01-17-2024,Intraday 3
60152,CENTRAL,ABO FUEL DEL,MQ,DPQ,D,5000.0,5000.0,1100.0,3900.0,Y,N,N,Y,,01-17-2024,Intraday 3
60151,CENTRAL,ABO REC PT.,M2,RPQ,R,40000.0,40000.0,0.0,40000.0,N,N,N,Y,,01-17-2024,Intraday 3
28786,PANHANDLE,ADOBE OWENS CORNING,MQ,DPQ,D,13000.0,13000.0,3000.0,10000.0,N,N,N,Y,,01-17-2024,Intraday 3
500305,CENTRAL,AGAVE ATOKA #3 STA,M2,RPQ,R,52000.0,54000.0,0.0,54000.0,N,N,N,Y,,01-17-2024,Intraday 3
500307,CENTRAL,AGAVE LONG ARROYO MQ,M2,RPQ,R,70000.0,70000.0,2000.0,68000.0,Y,N,N,Y,,01-17-2024,Intraday 3
13468,PANHANDLE,ALLSUPS CONV.STORE,MQ,DPQ,D,3000.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Intraday 3
56993,PANHANDLE,AMARILLO DEL.-SHERMAN,MQ,DPQ,D,7000.0,7000.0,0.0,7000.0,N,N,N,Y,,01-17-2024,Intraday 3
57261,PANHANDLE,AMARILLO DELIVERY-ROBERTS,MQ,DPQ,D,2000.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Intraday 3
500520,PANHANDLE,ANG CARSON CO. TAP,MQ,DPQ,D,1000.0,1000.0,0.0,1000.0,N,N,N,Y,,01-17-2024,Intraday 3
100766,PANHANDLE,ANG Caviness,MQ,DPQ,D,6000.0,6000.0,0.0,6000.0,N,N,N,Y,,01-17-2024,Intraday 3
500171,PANHANDLE,ANG-O NEAL & SHADID II,MQ,DPQ,D,500.0,1000.0,0.0,1000.0,N,N,N,Y,,01-17-2024,Intraday 3
500170,PANHANDLE,ANG-SCOTT/BANDY II,MQ,DPQ,D,500.0,1000.0,0.0,1000.0,N,N,N,Y,,01-17-2024,Intraday 3
57274,PANHANDLE,ANR/TW RED DEER,MQ,DPQ,D,30000.0,30000.0,700.0,29300.0,N,N,N,Y,,01-17-2024,Intraday 3
57274,PANHANDLE,ANR/TW RED DEER,M2,RPQ,R,200000.0,220000.0,389.0,219611.0,N,N,N,Y,,01-17-2024,Intraday 3
79049,PANHANDLE,ATMOS AIRPORT I/C,MQ,DPQ,D,250.0,250.0,1.0,249.0,N,N,N,Y,,01-17-2024,Intraday 3
79052,PANHANDLE,ATMOS CANYON WEST I/C,MQ,DPQ,D,3000.0,3000.0,1400.0,1600.0,N,N,N,Y,,01-17-2024,Intraday 3
79058,PANHANDLE,ATMOS PAMPA NORTH,MQ,DPQ,D,15600.0,15600.0,4500.0,11100.0,N,N,N,Y,,01-17-2024,Intraday 3
57245,WEST TEXAS,ATMOS PIPELINE  WARD,MQ,DPQ,D,85000.0,85000.0,0.0,85000.0,N,N,N,Y,,01-17-2024,Intraday 3
57245,WEST TEXAS,ATMOS PIPELINE  WARD,M2,RPQ,R,85000.0,85000.0,39817.0,45183.0,Y,N,N,Y,,01-17-2024,Intraday 3
500154,WEST TEXAS,ATMOS PIPELINE PECOS,MQ,DPQ,D,95000.0,95000.0,10000.0,85000.0,N,N,N,Y,,01-17-2024,Intraday 3
78474,PANHANDLE,ATMOS RANDALL COUNTY,MQ,DPQ,D,120000.0,120000.0,22094.0,97906.0,N,N,N,Y,,01-17-2024,Intraday 3
9168,CENTRAL,ATOKA PECOS DIAMOND PL 8 INCH,M2,RPQ,R,30000.0,30000.0,0.0,30000.0,N,N,N,Y,,01-17-2024,Intraday 3
100732,PHOENIX,Arlington Valley Plant,MQ,DPQ,D,250000.0,250000.0,8300.0,241700.0,N,N,N,Y,,01-17-2024,Intraday 3
59362,PANHANDLE,BAILS/JOHNSON,MQ,DPQ,D,1000.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Intraday 3
13258,PANHANDLE,BAR G FEEDYARD,MQ,DPQ,D,3000.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Intraday 3
15420,PANHANDLE,BENZER FARMS LTD,MQ,DPQ,D,3000.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Intraday 3
13202,PANHANDLE,BOGGESS-BANDY (FARM TAP),MQ,DPQ,D,500.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Intraday 3
500536,SAN JUAN2,BP FLORIDA PLANT I/C,M2,RPQ,R,360000.0,360000.0,103919.0,256081.0,Y,N,N,Y,,01-17-2024,Intraday 3
79050,PANHANDLE,BP FLOWERS LISTON I/C,MQ,DPQ,D,2000.0,,,,N,N,N,N,Total Scheduled Quantity unavailable;Operating Capacity unavailable;Operationally Available Capacity unavailable,01-17-2024,Intraday 3
13278,PANHANDLE,C. A. CALDWELL,MQ,DPQ,D,500.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Intraday 3
78113,W. THOREAU,CALPINE SO. POINT POWER DEL,MQ,DPQ,D,90000.0,100000.0,20000.0,80000.0,N,N,N,Y,,01-17-2024,Intraday 3
10746,PANHANDLE,CARL LOOTEN,MQ,DPQ,D,500.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Intraday 3
13195,PANHANDLE,CARTHEL-FRYE #2 (FARM TAP),MQ,DPQ,D,500.0,1000.0,0.0,1000.0,N,N,N,Y,,01-17-2024,Intraday 3
500230,PANHANDLE,CATOR-BUNDY DELIVERY,MQ,DPQ,D,500.0,500.0,0.0,500.0,N,N,N,Y,,01-17-2024,Intraday 3
500631,SAN JUAN2,CEP - LA PLATA,M2,RPQ,R,10000.0,21000.0,0.0,21000.0,N,N,N,Y,,01-17-2024,Intraday 3
13314,PANHANDLE,CHARLES W GRIMSLEY,MQ,DPQ,D,3000.0,3000.0,0.0,3000.0,N,N,N,Y,,01-17-2024,Intraday 3
78479,PHOENIX,CHINO VALLEY DELIVERY,MQ,DPQ,D,10000.0,10000.0,0.0,10000.0,N,N,N,Y,,01-17-2024,Intraday 3
9198,PANHANDLE,CIG TUMBLEWEED REC CIG TW,M2,RPQ,R,40000.0,40000.0,7742.0,32258.0,Y,N,N,Y,,01-17-2024,Intraday 3
78424,SAN JUAN,CONOCO BLANCO PLANT I/C,M2,RPQ,R,550000.0,550000.0,0.0,550000.0,N,N,N,Y,,01-17-2024,Intraday 3
79003,PHOENIX,COOLIDGE PLANT,MQ,DPQ,D,144000.0,144000.0,0.0,144000.0,N,N,N,Y,,01-17-2024,Intraday 3
78508,SAN JUAN,CORTO INTERCONNECT,MQ,DPQ,D,100000.0,100000.0,19811.0,80189.0,N,N,N,Y,,01-17-2024,Intraday 3
79035,CENTRAL,COYOTE INTERCONNECT,MQ,DPQ,D,3500.0,3500.0,1300.0,2200.0,Y,N,N,Y,,01-17-2024,Intraday 3
13323,PANHANDLE,D RITTENBERRY,MQ,DPQ,D,3000.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Intraday 3
56339,CENTRAL,DAGGER DRAW,M2,RPQ,R,55000.0,55000.0,52825.0,2175.0,N,N,N,Y,,01-17-2024,Intraday 3
78477,PANHANDLE,DAIRICONCEPTS - ROOSEVELT,MQ,DPQ,D,6000.0,6000.0,1485.0,4515.0,N,N,N,Y,,01-17-2024,Intraday 3
500018,PANHANDLE,DALEN ROHAN TAP,MQ,DPQ,D,500.0,1000.0,0.0,1000.0,N,N,N,Y,,01-17-2024,Intraday 3
78330,PANHANDLE,DAVID WINTER FTP,MQ,DPQ,D,500.0,5000.0,0.0,5000.0,N,N,N,Y,,01-17-2024,Intraday 3
10703,CENTRAL,DCP Artesia,M2,RPQ,R,43000.0,38000.0,24000.0,14000.0,Y,N,N,Y,,01-17-2024,Intraday 3
79029,CENTRAL,DCP FUEL TAP EDDY,MQ,DPQ,D,1000.0,1500.0,197.0,1303.0,Y,N,N,Y,,01-17-2024,Intraday 3
500262,WEST TEXAS,DCP HAT MESA,M2,RPQ,R,5000.0,5000.0,0.0,5000.0,N,N,N,Y,,01-17-2024,Intraday 3
500255,WEST TEXAS,DCP Madera,M2,RPQ,R,5000.0,11000.0,0.0,11000.0,N,N,N,Y,,01-17-2024,Intraday 3
79070,WEST TEXAS,DCP OCHOA I/C,MQ,DPQ,D,1000.0,1000.0,0.0,1000.0,N,N,N,Y,,01-17-2024,Intraday 3
500248,WEST TEXAS,DCP PURE GOLD,M2,RPQ,R,5000.0,5000.0,0.0,5000.0,N,N,N,Y,,01-17-2024,Intraday 3
79069,CENTRAL,DCP ZIA II,M2,RPQ,R,125000.0,125000.0,56999.0,68001.0,Y,N,N,Y,,01-17-2024,Intraday 3
78491,PHOENIX,DESERT BASIN PLANT,MQ,DPQ,D,210000.0,150000.0,0.0,150000.0,N,N,N,Y,,01-17-2024,Intraday 3
78422,SAN JUAN,DJR - CHACO,M2,RPQ,R,30000.0,20000.0,0.0,20000.0,N,N,N,Y,,01-17-2024,Intraday 3
13269,PANHANDLE,DOM PICKENS EFFIE M,MQ,DPQ,D,3000.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Intraday 3
12354,CENTRAL,DOMINION GAS/TULE LAKE INTERCONNECT,M2,RPQ,R,10000.0,5000.0,0.0,5000.0,N,N,N,Y,,01-17-2024,Intraday 3
59927,CENTRAL,DUKE ZIA PLANT,M2,RPQ,R,40000.0,50000.0,0.0,50000.0,N,N,N,Y,,01-17-2024,Intraday 3
13196,PANHANDLE,EAST SHAFFER #3 (FARM TAP),MQ,DPQ,D,500.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Intraday 3
13199,CENTRAL,EASTERN NEW MEXICO ROOSEVELT,MQ,DPQ,D,10000.0,10000.0,419.0,9581.0,N,N,N,Y,,01-17-2024,Intraday 3
9164,CENTRAL,EDDY PECOS DIAMOND PROC 12 INCH,MQ,DPQ,D,65000.0,69000.0,0.0,69000.0,N,N,N,Y,,01-17-2024,Intraday 3
9166,CENTRAL,EDDY PECOS DIAMOND PROC 8 IN,MQ,DPQ,D,30000.0,30000.0,0.0,30000.0,N,N,N,Y,,01-17-2024,Intraday 3
13260,PANHANDLE,EDNA L SCHULTE,MQ,DPQ,D,500.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Intraday 3
500540,SAN JUAN2,EL PASO BLANCO I/C,MQ,DPQ,D,440000.0,440000.0,127401.0,312599.0,Y,N,N,Y,,01-17-2024,Intraday 3
500179,W. THOREAU,EL PASO WINDOW ROCK,M2,RPQ,R,430000.0,430000.0,20263.0,409737.0,N,N,N,Y,,01-17-2024,Intraday 3
79064,PANHANDLE,ENBRIDGE TRUNK E,M2,RPQ,R,100000.0,100000.0,14000.0,86000.0,Y,N,N,Y,,01-17-2024,Intraday 3
57336,PANHANDLE,ENERGAS DEL-GRAY,MQ,DPQ,D,50000.0,10000.0,184.0,9816.0,Y,N,N,Y,,01-17-2024,Intraday 3
53772,PANHANDLE,ENERGAS INTERCONNECT (STOCKER M M),MQ,DPQ,D,500.0,500.0,2.0,498.0,N,N,N,Y,,01-17-2024,Intraday 3
9256,PANHANDLE,ENERGAS/TW  RONNIE MAHONEY,MQ,DPQ,D,,2.0,0.0,2.0,N,N,N,N,Design Capacity unavailable,01-17-2024,Intraday 3
78423,SAN JUAN,ENTERPRISE CHACO PLANT I/C,M2,RPQ,R,250000.0,210000.0,99560.0,110440.0,Y,N,N,Y,,01-17-2024,Intraday 3
78093,CENTRAL,ENTERPRISE EDDY,M2,RPQ,R,100000.0,100000.0,43000.0,57000.0,Y,N,Y,Y,,01-17-2024,Intraday 3
79075,WEST TEXAS,ENTERPRISE SOUTH EDDY,M2,RPQ,R,200000.0,200000.0,83536.0,116464.0,Y,N,N,Y,,01-17-2024,Intraday 3
100703,WEST TEXAS,ENTERPRISE SOUTH EDDY FUEL,MQ,DPQ,D,10000.0,10000.0,0.0,10000.0,N,N,N,Y,,01-17-2024,Intraday 3
500515,WEST TEXAS,ENTERPRISE WAHA PECOS,MQ,DPQ,D,180000.0,180000.0,79601.0,100399.0,N,N,N,Y,,01-17-2024,Intraday 3
500515,WEST TEXAS,ENTERPRISE WAHA PECOS,M2,RPQ,R,150000.0,150000.0,81250.0,68750.0,Y,N,N,Y,,01-17-2024,Intraday 3
56943,WEST TEXAS,ENTERPRISE WARD,MQ,DPQ,D,155000.0,155000.0,59301.0,95699.0,Y,N,N,Y,,01-17-2024,Intraday 3
79063,WEST TEXAS,EOG PITCHFORK-DELIVERY,MQ,DPQ,D,10000.0,13500.0,10000.0,3500.0,Y,N,N,Y,,01-17-2024,Intraday 3
500249,WEST TEXAS,EOG PRONGHORN,M2,RPQ,R,50000.0,50000.0,0.0,50000.0,N,N,N,Y,,01-17-2024,Intraday 3
79072,WEST TEXAS,EOG RATTLESNAKE,MQ,DPQ,D,11720.0,13000.0,11000.0,2000.0,Y,N,N,Y,,01-17-2024,Intraday 3
100757,WEST TEXAS,EOG Red Hills,MQ,DPQ,D,55000.0,55000.0,34000.0,21000.0,Y,N,N,Y,,01-17-2024,Intraday 3
78269,WEST TEXAS,ETC BLK #16 FUEL,MQ,DPQ,D,1000.0,2000.0,1.0,1999.0,Y,N,N,Y,,01-17-2024,Intraday 3
79087,WEST TEXAS,ETC HALLEY,M2,RPQ,R,90000.0,90000.0,54957.0,35043.0,Y,N,N,Y,,01-17-2024,Intraday 3
100704,PANHANDLE,ETC ISAAC FUEL,MQ,DPQ,D,2000.0,2000.0,122.0,1878.0,Y,N,N,Y,,01-17-2024,Intraday 3
1190,WEST TEXAS,ETC KEYSTONE WINKLER PLANT,M2,RPQ,R,95000.0,95000.0,0.0,95000.0,N,N,N,Y,,01-17-2024,Intraday 3
100701,WEST TEXAS,ETC PYOTE FUEL,MQ,DPQ,D,2000.0,2000.0,700.0,1300.0,Y,N,N,Y,,01-17-2024,Intraday 3
500607,WEST TEXAS,ETC PYOTE STATION  145,MQ,DPQ,D,1000.0,1000.0,250.0,750.0,Y,N,N,Y,,01-17-2024,Intraday 3
100705,WEST TEXAS,ETC RED HILLS FUEL,MQ,DPQ,D,8000.0,8000.0,4919.0,3081.0,Y,N,N,Y,,01-17-2024,Intraday 3
9109,WEST TEXAS,ETC WAHA DELIVERY,MQ,DPQ,D,22000.0,22000.0,0.0,22000.0,N,N,N,Y,,01-17-2024,Intraday 3
9109,WEST TEXAS,ETC WAHA DELIVERY,M2,RPQ,R,30000.0,,,,N,N,N,N,Total Scheduled Quantity unavailable;Operating Capacity unavailable;Operationally Available Capacity unavailable,01-17-2024,Intraday 3
500392,WEST TEXAS,ETC WAHA FUEL (COMP 765),MQ,DPQ,D,270.0,3000.0,1.0,2999.0,Y,N,N,Y,,01-17-2024,Intraday 3
78358,WEST TEXAS,ETC WALTON FUEL,MQ,DPQ,D,3000.0,3000.0,0.0,3000.0,N,N,N,Y,,01-17-2024,Intraday 3
13231,PANHANDLE,EZELL-CAFFEY (FARM TAP),MQ,DPQ,D,500.0,2000.0,0.0,2000.0,N,N,N,Y,,01-17-2024,Intraday 3
